userID	artistID	weight
144	328	39
1639	1372	1565
1842	7	101
1005	5883	554
1774	4290	37
1332	528	504
359	985	401
681	5089	468
1033	7868	106
217	4403	163
1322	949	545
1794	9934	88
80	2207	5
756	199	33
2003	1332	157
336	5791	3163
22	806	2501
1413	534	141
1695	428	102
717	288	251
976	4336	42
64	1840	168
1012	913	54
306	868	69
412	6644	16
1159	163	531
228	2226	10
1447	437	580
2060	918	136
987	1127	213
132	681	228
1016	4385	576
1058	6612	81
161	3542	4657
77	2142	65
380	325	1186
2030	73	132
293	690	48
907	735	399
715	1369	473
117	294	184
1498	429	1332
1200	13073	554
1016	416	1056
745	9755	603
543	70	992
1549	1515	49
1461	540	94
511	441	9
1823	333	142
285	3205	267
750	3447	73
191	171	13
1632	15740	138
95	686	449
326	3568	104
1056	1461	1108
1324	6658	71
1292	523	12
1628	458	186
1292	7838	6
1867	17245	15
628	3026	188
1364	2842	96
310	330	106
376	6279	21
1787	614	191
1040	4164	239
915	1195	709
364	615	458
603	6197	41
1023	288	260
1784	355	381
1891	4852	24
1566	2582	343
1374	489	223
633	182	207
465	56	133
29	318	24
727	8121	870
1492	5847	83
667	7340	104
966	302	340
814	321	3564
601	8437	662
760	209	228
385	907	1572
305	486	102
1301	1098	545
324	1369	4101
2030	697	272
720	1249	73
771	1841	70
2025	67	1741
1530	857	1784
916	3173	250
1173	154	523
2097	432	201
414	342	391
1784	289	499
1489	3763	147
825	421	259
464	1517	206
1827	19	858
1108	2691	81
2039	3992	375
1905	1164	585
1245	6008	1317
14	580	634
590	157	34
189	3946	235
1002	299	110
830	2523	102
1640	3646	36
421	299	655
1815	221	267
544	7895	195
1478	2020	867
1975	8510	572
110	2808	562
1655	81	283
84	1803	210
1027	306	583
1364	607	34
1910	4706	1120
1594	1977	535
1368	2220	184
1937	498	35144
1408	9858	1
1572	2801	722
1825	344	132
1271	1150	300
312	5562	609
1068	8945	566
1124	288	2433
1236	490	2557
242	318	83
354	312	10
141	89	71
442	72	3138
1608	2523	142
2020	1098	184
101	2619	200
468	65	525
1891	2667	87
1505	75	591
669	9158	174
720	506	33
627	3063	483
617	55	655
1925	11393	103
94	72	135
1413	302	1629
1254	8431	267
334	3467	656
1074	6709	142
1293	493	84
893	9681	4267
1642	15785	281
1573	15378	113
1007	2442	124
2081	1048	1481
904	295	105
407	3354	14
1335	13953	98
162	544	537
1908	2024	355
1364	14126	56
120	293	73
1664	687	236
34	1157	297
2061	302	13
248	915	143
1842	2366	139
1107	1145	1168
1736	5270	238
1892	291	134
1817	16847	538
252	690	684
1018	812	1228
377	953	2060
1321	229	573
474	4728	139
151	283	329
2092	5233	406
847	10602	81
87	292	132
649	504	27
1537	304	42
2029	56	281
1425	895	1504
1833	1596	174
1231	93	783
1650	5549	2226
1258	2488	61
1356	298	240
401	3127	407
336	5796	590
173	428	214
606	2594	721
252	4618	199
801	1843	44
1585	3921	3587
750	854	79
928	1222	89
736	1677	751
982	768	58
1401	525	291
994	2075	273
1597	15487	352
1792	5416	1166
13	535	2
1144	12648	74
1990	1605	20
744	378	74
1914	8111	301
1635	709	158
975	3187	1954
452	999	33
25	455	3009
1579	81	637
336	377	603
1492	10684	33
98	378	60
350	5973	1366
396	2039	1134
1806	237	212
2042	4177	306
60	418	158
1408	8587	6
751	498	135
1238	13387	924
428	1019	1131
1982	1504	239
1008	7152	97
1207	5444	139
92	2504	9
1114	378	229
1797	716	145
1183	486	434
1076	355	55
259	4908	114
1272	680	1147
1083	1375	264
1830	333	1210
794	1048	289
151	3173	167
1296	1131	106
618	8633	66
1245	1105	1123
1680	4620	362
64	1838	181
1538	215	20
1171	12926	67
683	9256	433
516	7678	838
233	340	43
200	4127	203
2066	1711	166
1259	13534	2297
1367	1037	705
1242	1093	3279
979	2851	234
102	1901	3794
595	506	2183
1715	438	136
2053	1710	365
1151	5972	232
1727	3258	397
2071	795	171
1799	327	156
1696	607	67
348	1040	45
1153	706	837
842	10556	205
1500	9433	403
1207	945	112
1897	843	221
144	161	39
1972	1418	263
1959	300	460
2017	5934	947
1160	6794	303
2024	9132	10
764	898	364
555	915	111
335	481	622
410	6606	63
1248	13446	763
1245	1043	746
218	4425	96
54	1593	69
1461	89	387
2081	733	174
810	2298	34
413	230	1467
490	53	427
1198	679	709
567	1389	947
829	1400	225
29	687	2000
33	1120	858
306	1075	74
502	288	1759
562	8106	205
2015	4608	2518
2027	318	469
340	3464	214
33	1131	433
348	1392	55
1015	11810	102
189	2014	524
1254	2308	818
259	3828	313
950	4271	156
903	1182	578
446	1001	6219
795	405	173
967	6120	82
347	383	63
1855	6045	129
715	724	239
2096	6187	738
550	7423	510
2031	6835	1672
1946	575	366
891	2954	195
1559	227	2720
1822	1513	64
480	852	359
261	1568	299
1478	544	813
1820	352	326
938	3124	3518
2010	3383	672
1593	257	459
1476	157	2963
1016	227	1501
342	1787	100
1333	629	1337
1729	1378	195
1748	548	149
2041	7837	210
496	6	95
1693	11247	1
1233	3193	943
1214	706	150
1130	12547	1253
885	704	661
52	1196	83
719	6257	53
502	466	399
1076	613	123
1585	56	1295
1475	314	32
566	8150	58
2000	3713	1713
509	475	8
68	288	603
196	2821	1246
1540	787	526
1187	618	191
317	157	166
2045	18380	337
972	154	378
1592	2364	351
1478	1659	558
54	793	329
1118	810	296
1840	16955	321
820	10345	17
1676	7446	124
744	300	112
1283	321	6094
1055	12027	114
889	629	285
1390	209	258
1120	314	91
1050	4079	759
570	4562	153
990	154	3373
1309	707	535
457	188	268
700	461	386
478	6121	193
463	726	14
118	816	399
1402	2792	68
714	1897	115
733	498	60
200	63	217
781	797	107
1752	7665	1442
1233	786	397
1759	2252	346
91	441	1063
242	4698	103
556	8028	55
1725	350	78
79	468	21
1921	808	3784
55	1632	328
502	300	568
2053	16427	472
940	4079	279
1445	388	360
1974	3324	238
1868	1358	379
2000	7340	2678
255	1818	245
1688	2605	144
1585	15451	1732
1114	499	327
969	256	568
69	429	232
1099	163	42
963	10358	66
1343	227	12
1346	544	290
688	95	122
1196	453	2303
908	10975	49
793	155	433
930	295	1335
1056	466	805
640	2855	342
338	1098	297
942	1489	1
1702	8546	93
1206	1372	2249
1911	1515	387
587	3549	972
1759	1979	1613
1620	233	231
4	193	193
1892	2265	91
1551	153	505
28	1015	8
480	82	131
1815	16385	493
834	1650	197
574	966	481
1679	3546	274
662	333	636
1525	701	55
325	5712	208
47	686	1223
1125	2043	51
1859	2375	1
1656	1195	70
1790	2460	266
1120	89	53
1776	317	80
268	4180	706
1402	2606	6
1794	1200	168
1661	333	611
549	4123	3493
1615	227	638
1064	2463	16
2096	166	391
1815	714	504
94	433	223
1414	217	418
720	1106	168
430	1889	187
625	225	113
43	1399	255
1574	1412	357
876	3436	100
1757	5149	1170
2024	18281	4
440	445	413
557	3195	505
551	486	90
920	1672	483
1981	18003	275
471	4538	131
1800	16731	5
1503	10389	128
831	9888	3205
1379	691	533
932	6064	556
57	344	1600
690	333	183
1090	12259	3
320	3328	293
1118	81	449
1497	14967	217
1736	67	602
1232	858	95
1984	498	721
1216	486	8802
1879	440	266
1483	1670	57
207	499	146
4	191	202
1255	418	292
1754	5216	357
1892	533	124
300	4793	941
1640	497	31
1976	8454	351
275	533	16
2100	841	553
1113	239	124
636	291	399
343	3470	386
2076	5079	338
1575	2043	344
1747	1720	26
1863	802	97
1419	517	773
1649	701	423
1479	757	105
933	207	791
2036	1095	265
684	3397	381
216	1075	995
1365	3177	319
906	302	410
1582	4191	220
1824	89	131
128	3109	969
1709	633	163
1747	1752	26
1948	3204	104
885	456	326
807	3490	542
1720	16271	293
1199	7789	382
1228	1119	662
240	481	195
2095	18684	57
1296	956	383
1321	2280	100
2036	18359	180
1049	1990	22
225	949	1141
1694	547	945
877	1531	389
691	703	1110
1546	229	319
1195	4736	6487
919	154	5774
786	3046	231
1793	5184	843
2047	3892	313
1545	166	403
1010	1892	3
1600	535	995
1120	293	48
140	3261	419
502	349	314
365	6177	6
1440	3383	212
1442	503	380
431	1116	1092
1479	8261	248
1873	455	3086
1501	4003	169
219	1182	1828
343	5898	94
673	1681	254
835	157	89
566	599	152
283	3995	57
777	30	1131
1347	7826	7
243	3502	576
349	5968	357
527	400	648
527	289	1113
1084	1062	470
1531	4272	654
746	1672	1495
1546	67	371
964	3462	78
1419	189	505
206	4246	74
1770	16576	200
1101	6160	542
1987	964	204
145	1511	539
1774	9	111
515	1881	145
2011	546	31
1760	1974	274
1364	728	74
1964	874	129
831	7874	2854
1504	603	2325
1259	501	1385
1993	18083	16
1263	305	582
1708	1888	383
709	1639	43
391	6433	426
1554	227	746
1764	3902	110
1459	2300	133
664	3685	2220
1298	352	250
704	1037	84
659	5574	6522
621	1383	1382
400	1409	122
1852	7837	138
212	937	101
689	3393	51
1293	498	82
818	1390	1057
63	706	219
1964	441	82
1420	228	185
70	1985	255
715	928	488
808	701	198
993	10612	84
579	8257	87
1244	298	378
1842	537	103
670	2137	1303
1619	602	326
758	298	267
1110	944	1351
1737	16390	284
237	854	127
83	163	1881
1679	16018	134
493	72	4577
511	6540	15
585	2614	765
434	219	28
1057	1441	117
2020	2351	94
1420	425	415
728	9631	758
1923	14926	557
807	2101	955
1925	816	229
585	250	993
680	377	841
46	306	1989
908	3901	51
1732	612	8
1856	2094	405
51	1534	164
1465	295	743
1615	709	61
68	1940	89
502	3319	253
932	3955	212
357	603	720
1146	475	379
1856	2091	562
162	3569	557
1327	2562	46
18	72	404
717	680	323
345	1400	49
677	1533	137
86	823	597
2069	3074	117
736	9696	215
1955	606	46
1421	2475	64
1517	311	922
2072	13991	1799
704	6567	10
2010	377	815
831	157	2188
776	1206	552
117	467	196
1926	3259	692
376	6280	19
1366	497	104
248	4765	334
1573	1400	254
1706	16162	603
619	2815	1140
1172	917	640
977	1133	28
1601	1703	187
1554	15301	154
416	6663	81
298	1116	391
605	2361	463
1605	55	108
1092	2094	1779
129	548	242
2070	2346	3242
922	511	50
694	99	190
832	928	93
770	1449	265
2078	2842	693
773	250	997
1416	231	1671
1198	2089	163
2047	447	247
395	1521	157
1573	1515	120
654	8955	93
818	1639	471
609	154	359
1355	11812	135
428	59	2592
1635	15751	119
1613	1870	973
383	172	236
669	3074	278
706	1143	236
257	1292	114
242	2176	116
1657	602	205
1856	2098	180
1086	3375	378
1181	962	292
1204	331	374
931	11163	85
1979	1098	84
2097	203	110
1278	915	88
1521	15166	613
1431	14521	130
38	176	25
464	1376	376
488	226	239
548	2761	164
1660	512	164
1284	772	276
853	71	3612
1356	13265	591
514	3375	884
717	461	632
1149	59	20
1807	2582	6
2067	18530	393
271	314	829
435	6440	1154
33	607	315
110	2804	767
1270	6453	289
1220	416	709
1464	198	2126
124	198	189
1712	854	5668
632	2521	1082
560	1083	613
409	190	10
964	470	430
1608	56	45
1062	57	33
864	3557	153
236	65	1679
18	707	838
78	2160	136
683	72	411
1164	12830	248
1027	3314	939
1374	512	384
889	227	457
1707	227	1835
1498	418	428
628	432	293
1515	290	196
1188	526	2311
1971	3028	3141
1784	3747	379
1941	1043	365
460	7125	162
1535	1590	1227
403	466	3727
2009	1390	200
1166	12843	18
1290	13711	1
889	10850	151
1769	16568	42
1078	1249	113
453	429	338
1401	544	959
2028	1787	153
2083	157	36
851	316	1279
1018	769	468
1520	9569	120
363	920	620
543	7884	480
104	2656	4143
1761	16523	46
1273	9	275
240	4688	86
444	6967	187
661	9078	100
914	728	364
1881	193	313
1420	190	134
343	5697	118
213	2384	292
1573	428	400
1656	703	876
207	296	238
1815	195	300
1823	1116	276
417	1037	190
700	4562	660
1037	11916	7
88	2418	6
2009	426	156
258	2094	16
2056	4137	10
1313	13778	271
476	89	107
1069	309	322
759	859	511
314	5594	128
539	1104	126
126	321	285
800	3204	679
683	997	1481
558	340	114
2072	288	1767
1340	383	617
353	5987	9
313	4326	134
1839	16951	89
87	2394	32
211	1988	184
651	8894	127
1012	2840	60
2000	18125	4415
41	954	580
306	467	346
885	1684	569
268	5015	83
151	3387	71
1067	7330	478
1923	1143	2615
247	4755	141
1727	2535	478
17	683	474
871	3057	1567
1302	13737	137
130	389	420
1757	292	191
976	599	125
1926	5893	394
200	4125	310
1842	5421	100
1082	12187	305
12	344	5489
606	953	428
1987	599	416
2095	18697	31
392	499	58
1902	289	336
1053	161	292
1329	618	984
1282	154	658
1494	2064	5
487	2439	150
1100	12327	176
611	889	9
127	3089	424
231	298	111
602	8473	188
1426	10630	67
1217	13229	155
1838	67	656
260	4723	100
173	422	368
215	4374	11
859	1990	254
1864	17207	28
283	1009	58
360	6084	42
604	155	1783
1875	779	340
53	293	207
1381	14222	77
1207	2343	214
313	25	659
2023	6598	110
493	951	12
235	917	2778
1374	498	987
304	3201	75
1856	2022	419
1751	751	94
1857	17148	464
821	5423	450
1408	475	1
1744	7194	3
846	10007	806
1581	217	942
1708	65	413
838	4069	213
903	813	3130
236	2526	1575
834	10499	135
2040	157	365
87	2395	27
1570	333	739
1534	1075	649
1961	17899	2505
1979	523	109
334	5784	982
1330	1849	1191
2030	3132	152
485	7376	126
130	289	2835
735	157	523
1799	2092	184
1615	233	56
1083	536	278
1823	517	134
1219	5790	223
370	2600	847
1584	15445	60
2059	16891	410
301	2346	366
938	310	4119
1719	4636	114
1708	199	166
1373	230	878
622	210	235
2086	425	192
118	2943	642
860	2772	450
250	3711	369
518	1447	69
250	3434	495
237	2279	107
2013	8662	255
469	5437	285
80	823	1353
574	5630	366
261	4497	463
1740	12868	1122
1656	65	139
1189	1034	516
1450	3040	436
1508	854	197
1588	1445	2
558	8052	1
204	4199	271
1236	953	1988
91	2489	562
308	1412	1310
2042	1639	211
605	207	889
785	10027	104
1846	2265	621
48	1471	41
972	1708	141
1440	3182	230
1727	16353	350
665	1090	193
1652	3712	250
170	841	1332
854	278	72
1863	352	68
237	203	1455
838	237	283
347	1104	686
1151	12700	140
110	257	977
621	89	15112
1854	17122	90
1304	528	301
1514	1900	249
2100	8320	284
36	1091	361
1983	7530	157
460	2136	213
155	3432	2808
146	498	639
378	1691	86
2014	2861	160
105	2161	227
498	378	462
753	952	495
1459	2317	59
819	2094	343
953	545	42
2093	2786	192
840	10537	1092
817	1470	487
1389	526	190
693	9304	389
1065	12088	6
1413	461	202
721	9537	260
573	8177	109
1325	1513	288
574	2987	687
1774	16595	36
1829	423	4773
1072	890	192
1481	2614	1252
1775	59	130
1775	3919	163
1151	967	147
1027	913	612
683	1893	774
87	265	34
829	418	208
419	257	6
1741	8589	599
1125	1295	34
689	325	18
447	3506	155
780	91	91
778	304	1621
1618	5917	181
2088	9426	6
31	1082	58
1644	10626	17
190	67	631
1682	191	884
954	1072	134
914	17	577
719	3470	1987
500	7490	12
204	4194	452
795	455	1529
1485	1663	184
241	439	1590
1135	300	1073
516	227	356
1850	298	251
1086	192	119
1054	10517	1954
759	538	281
1679	4609	278
874	10738	384
778	289	23947
377	1350	843
382	276	685
1459	6730	80
2045	1400	62
1294	1090	18
1842	512	234
29	531	32
177	3779	368
1644	2346	27
664	5605	811
550	7941	201
356	1191	1103
1236	453	1758
784	2424	1251
2006	7685	286
1139	10967	425
2094	2439	1433
543	1400	497
1978	841	85
321	4356	72
146	318	820
119	2964	431
2058	485	61
1381	425	128
440	748	5511
1999	3767	3213
361	646	296
1790	602	279
668	412	529
2058	183	62
1949	88	1703
737	429	352
370	89	734
1382	276	338
1948	1035	109
305	333	127
1626	1403	90
891	1870	168
1221	13256	21
412	3310	25
1161	10582	838
1573	429	149
1196	707	328
1555	7619	1190
358	2605	127
1009	209	79
651	3674	473
1173	199	504
911	10992	179
647	8870	357
1655	11283	364
1566	689	330
62	533	70
1875	2014	365
1680	13888	279
624	1700	500
184	1934	104
654	163	56
1621	1983	33
1737	2574	276
120	257	441
139	930	1625
1277	333	1621
2083	18602	18
547	1510	73
893	153	189
951	170	715
1874	17296	316
848	2541	370
479	302	36
1907	17531	144
1383	8716	243
1644	13995	14
1280	13635	523
479	330	86
818	3945	685
805	511	199
703	9377	10
1036	11910	352
285	5220	80
190	3973	626
891	2381	514
1136	318	192
1234	544	1160
1303	1957	444
1807	11613	17
979	11519	240
1116	8081	26
860	6830	760
383	1768	156
1989	18042	130
1567	679	16305
1100	12326	186
637	159	67
1724	3501	22
502	1032	429
273	4934	710
1429	1458	1027
117	1008	285
649	4612	42
1879	220	806
1198	2025	183
1213	13198	29
756	81	17
1535	4810	842
69	609	400
293	5313	151
2006	18191	557
1607	531	103
420	6717	113
1528	461	150
1908	6504	166
268	2031	191
713	1475	1185
1899	517	438
1018	503	871
1604	1534	386
1465	6865	628
1039	687	189
1798	1061	99
201	71	1056
2091	15923	63
2059	1455	200
1615	250	35
2019	899	1950
1702	863	112
1355	11589	486
507	5247	348
853	5459	494
514	89	1433
1009	173	110
126	89	1366
403	3319	376
932	2444	260
1123	12486	367
1722	533	50
832	4119	75
573	1952	178
972	11483	110
220	217	146
689	55	145
839	514	334
348	471	60
262	4952	326
622	498	218
74	2053	453
1495	10214	6
1193	1981	2385
2070	498	5757
475	2524	502
602	953	169
660	3572	61
198	1216	590
1891	17454	25
739	4618	180
1704	3367	99
688	229	1998
1898	310	716
472	498	306
1578	1051	276
1217	8047	307
1228	1411	366
2091	18640	49
1956	2104	1022
1410	190	78
1765	5071	46
1342	13983	2191
1499	15007	610
1356	1451	791
874	170	276
1321	3469	78
1476	1679	472
640	5660	815
614	497	3280
548	949	89
442	1797	305
706	2167	20
1430	5423	102
2059	697	904
290	5254	18
451	288	5028
1646	86	376
1663	89	281
1271	4123	333
1693	3404	6
1505	65	629
331	5754	160
544	4174	189
477	378	185
2083	5559	13
1443	889	41
1816	11484	319
250	96	270
784	3411	563
1682	3369	668
2021	1450	539
118	1672	228
1762	4184	109
427	6771	515
1038	1004	489
151	3391	61
268	1803	3061
1299	2544	222
1192	859	503
1667	13154	9
1723	16326	57
2090	2471	491
438	6884	3
1064	1803	9
2036	18354	317
192	4005	60
1164	2086	1080
355	2607	196
1064	12081	35
635	437	109
1781	4251	60
1037	2893	3
1411	10968	62
1741	1191	1496
551	7944	16
1108	12360	106
1319	362	107
986	226	56
1103	1295	209
302	518	7609
1502	15059	65
793	679	966
519	1113	1345
88	629	9
568	51	450
1204	1622	430
1184	67	3917
1778	432	453
1184	794	103
694	9327	143
707	8312	17
1715	302	1860
684	289	49889
1354	195	268
242	311	93
326	2523	180
1641	2629	271
1466	291	255
1827	6542	560
1880	234	1224
1666	324	835
1004	11748	1
1659	12576	230
60	755	42
443	6945	2445
46	681	559
1178	300	1741
1303	227	176
551	7947	14
506	7521	61
496	16	88
1654	9487	103
965	288	1401
849	432	203
1356	4814	340
572	55	8222
1184	980	100
671	9165	595
22	828	770
133	288	442
1219	1375	436
1677	16002	834
1394	13715	169
985	302	3244
1325	4356	326
862	10681	902
1140	562	229
348	321	52
338	2792	268
296	5409	2
220	614	492
1102	310	481
1746	418	710
1626	72	709
1542	5452	152
1237	298	300
1246	2079	2512
813	70	85
1065	3502	7
1329	348	335
331	5763	58
837	603	329
311	5559	160
168	3699	271
928	2670	111
1881	17332	215
1907	17523	170
2019	4750	1939
684	468	562
681	206	195
1291	285	92
861	3489	4703
1769	15821	104
725	9555	124
1600	230	252
263	176	205
376	6286	17
228	863	10
321	1547	67
1926	16361	813
1174	3471	449
688	377	216
412	6641	22
1686	300	2416
1554	1242	362
162	227	446
730	185	1032
1088	2608	1417
260	157	5849
155	861	681
430	6787	474
2034	857	161
1942	1014	47632
1845	77	662
65	1871	79
50	1106	277
540	4025	1404
488	1239	175
1084	1073	1824
470	523	402
1022	89	561
1293	966	35
1015	11799	207
59	1705	1055
234	2716	2240
1710	16195	101
1917	4814	30
1496	3676	102
431	982	4863
1732	603	9
1551	1312	593
1775	2785	112
1712	2352	348
509	3859	10
1119	202	15
2084	8708	253
1507	15108	37
598	3904	394
1122	5953	9
806	10213	364
506	7516	132
1486	88	18
1619	436	436
1496	8656	302
868	475	75
1094	1639	218
557	5073	362
2055	1000	740
827	1249	777
1109	790	588
1864	7137	25
175	3764	750
541	186	3251
1508	714	276
1404	2640	713
881	2608	482
638	318	186
654	8965	44
1972	203	148
1440	11249	245
20	88	111
1800	16729	5
1084	718	323
1734	507	263
2023	340	25
919	238	759
909	2179	114
439	6903	751
1693	12625	2
1351	3404	29
831	10465	2314
1492	300	103
111	173	435
1690	288	351
994	298	1743
392	154	47
1304	292	154
571	679	5050
1345	1117	39
607	8523	187
1054	12024	935
229	318	6
1337	225	549
1467	462	1561
202	1276	124
1907	17508	325
1760	857	488
168	2582	288
596	1014	1304
2078	1274	682
82	2289	127
1393	4874	980
1692	707	230
1396	856	126
1097	288	896
678	3741	119
126	289	738
326	333	562
1570	8592	327
132	498	221
731	500	101
193	2271	770
1796	16719	119
581	7	938
1194	898	1027
1792	3470	306
1253	325	636
145	333	818
195	4070	20
461	2067	65
1921	1200	519
665	1397	58
2096	2346	1332
577	4316	63
1164	12827	255
378	285	5143
214	298	179
485	949	29
961	11422	99
2032	58	523
1265	418	380
1477	7312	12
446	1384	1388
529	2463	329
1483	930	1233
1186	4252	615
264	4880	325
563	8127	483
12	522	927
1793	230	668
802	75	4
1147	9013	65
1982	18012	229
2027	3927	143
285	377	122
1647	344	329
269	599	80
1273	1109	1035
1220	84	697
957	11388	314
103	1073	143
1490	12658	1606
252	323	2972
1581	10617	1161
577	8233	48
1797	377	851
725	9554	128
451	689	687
822	1833	743
659	3570	4736
1863	17205	62
185	2343	87
532	5958	77
97	2581	817
624	5781	189
1614	1613	694
535	7860	136
41	1339	1888
30	793	565
49	1482	415
1454	1892	180
503	1246	73
1337	3205	567
395	370	141
639	3673	121
466	526	207
1722	310	201
873	285	655
1167	2638	38
890	2346	15
1835	2821	88
2055	5670	236
1323	3827	233
1701	13960	64
1759	496	351
1587	1632	683
1781	7857	220
1058	802	578
1406	14355	250
584	298	6180
1920	230	336
852	2607	113
1016	195	1979
251	4807	58
56	1116	1350
1789	5414	951
1032	1639	38
2038	328	125
155	3449	734
603	8479	345
1899	7	2481
1873	377	596
11	472	514
2067	18535	168
1342	2339	507
426	418	967
634	1689	100
153	1151	495
1483	1853	128
845	9552	7
1185	154	592
194	858	2108
993	4262	78
413	304	859
1826	289	511
1554	1639	324
2053	837	352
1775	2937	62
396	3280	362
328	418	629
895	2746	206
436	51	2178
395	1145	244
1930	17672	492
1873	316	307
1132	324	371
515	4616	118
532	816	1126
1374	1091	362
1271	562	295
118	1406	322
933	1949	318
22	412	677
512	754	1468
1421	14466	53
2096	208	1079
2053	1104	333
572	6428	149
235	3415	143
989	5150	407
390	328	680
1562	2343	643
173	599	642
185	51	49
1070	5979	109
1116	11070	20
178	1134	1283
523	735	1
828	5605	150
1147	1997	84
1532	155	951
1522	234	40
329	246	474
829	159	213
639	8783	117
1564	294	303
1403	329	256
1501	13431	173
658	9011	121
386	1740	118
1949	203	615
1502	15063	31
1196	412	151
830	65	204
15	611	404
140	237	504
501	291	183
2078	226	601
2058	9932	29
778	682	4849
1540	2521	961
1789	8591	1456
351	333	71
39	1252	119
1890	3563	130
1621	15634	33
968	234	214
368	6214	298
335	55	490
698	1921	1003
1009	1075	74
972	11482	116
277	5114	683
853	1114	131
327	2521	76
747	1192	378
770	89	1255
1792	7056	288
1883	17375	747
1694	2135	1611
1851	908	4245
1973	1114	1139
1221	412	25
1534	562	261
1888	986	119
536	511	157
1676	65	240
1644	2746	62
716	377	1545
954	89	185
1294	292	30
1393	4875	360
1238	1639	285
1567	15350	1977
1577	5076	1170
1894	295	1133
604	295	1154
568	511	1079
1708	1375	138
302	3572	245
877	3780	296
136	325	258
1556	227	2623
750	1116	107
251	226	76
1804	3200	93
1332	464	1049
1818	1375	3
1718	1971	262
2032	196	1313
1353	918	198
146	97	200
1697	9834	267
432	4821	154
1805	331	213
812	500	457
1787	952	161
1971	4107	2335
514	7660	154
1209	994	46
1161	12795	3546
344	5906	6
813	2605	162
1534	174	995
2079	89	474
1734	493	925
324	930	409
700	289	1039
900	182	767
123	3035	419
594	918	204
487	7394	467
948	4222	243
2054	333	1557
1554	1244	175
1330	13926	444
1808	325	494
1046	689	63
369	2815	495
1841	16969	117
651	701	691
1783	924	555
1823	982	168
437	674	318
699	2343	417
1562	599	121
1458	498	24
313	5579	239
1319	1249	63
1128	2142	74
609	228	2554
691	9285	486
1800	349	4
1150	3593	726
738	3470	276
2069	540	140
520	4308	980
859	70	301
81	2230	266
936	2671	1114
899	10924	249
415	701	1079
2088	2899	5
1809	10404	343
749	207	348
356	6026	889
1724	183	170
461	86	115
733	2176	103
565	190	322
1349	1244	56
478	1654	1829
140	3253	792
1491	525	328
1178	1767	362
119	1113	157
531	1458	735
216	1983	206
121	1458	65
1994	3200	100
1873	326	84
107	707	45407
111	2826	259
1757	80	39
829	1947	235
719	2344	56
392	903	72
991	533	4715
1790	2638	259
1890	6193	199
964	3373	198
753	4024	185
704	9386	19
936	2667	1236
342	3303	74
1155	618	298
824	4079	73
202	4159	141
781	291	182
889	424	109
764	222	189
1722	1505	53
1650	1418	1479
981	11548	229
1935	779	2176
1413	377	31
842	10562	178
1146	81	409
1596	2788	40
1015	310	123
809	333	15
589	344	186
611	8584	10
1457	1453	361
268	5004	340
635	8753	57
1124	701	3262
1585	3481	1469
1217	1780	232
178	3787	336
1421	4435	51
1379	1242	349
809	288	1938
1356	333	151
172	207	216
219	357	972
1220	1001	853
1093	1113	204
1697	2893	344
1647	328	483
1544	1195	293
1994	4810	138
1128	89	1681
1632	543	240
602	8474	176
758	1242	570
676	4359	193
571	3502	425
863	903	125
1817	894	1139
1540	2440	745
1676	755	598
853	184	1071
1752	6930	738
375	913	35
487	456	122
1309	1104	513
1299	5768	158
60	1725	77
1204	6151	318
64	1837	181
1856	544	577
2039	5790	796
2006	3993	223
1185	12993	238
1564	802	269
2008	229	1505
2011	2783	43
1572	349	861
2024	10110	4
598	546	300
1506	1089	1420
556	191	246
66	61	603
574	4834	83
1274	8555	129
517	6004	180
1867	17266	1
346	425	1315
353	1935	3
1247	386	710
439	271	762
1980	190	98
388	6252	1476
254	4849	369
628	1109	141
2000	18132	1841
1186	5754	414
912	1360	1620
762	522	37
1121	12446	18
2083	18603	17
1585	5452	1621
25	800	194
690	89	1642
604	67	15146
1553	1700	246
1037	1412	6
805	6189	258
1888	234	1634
1495	14942	6
493	511	164
1802	4385	476
2024	4435	5
873	332	348
702	292	1074
1708	1239	990
907	1811	618
1964	2134	1405
311	5541	636
111	2825	277
825	1155	48
1686	1052	749
391	488	214
1926	53	438
1768	1041	118
624	1729	749
451	329	521
574	1673	199
523	2600	4
888	378	354
336	968	385
83	2307	1197
1662	10997	172
303	1406	152
411	6623	131
1397	14306	29
1522	88	65
1919	2614	26
1613	4179	393
1288	605	177
174	868	76
1641	15774	221
18	533	576
574	1377	86
376	6269	116
17	693	188
908	233	73
1963	290	1039
1905	15889	66
1607	325	289
383	6345	365
1934	17726	31
1905	11812	206
13	295	2
1209	13155	63
1355	6390	187
999	486	140
1866	10310	436
1398	14318	542
205	4234	904
1545	604	168
444	3536	168
1495	10892	10
351	5975	368
1666	290	815
1494	2440	5
25	294	141
1128	1052	843
409	298	69
1620	9718	294
769	187	561
1963	349	210
966	289	1663
417	302	744
664	8689	477
103	389	32
1982	1705	165
720	1145	29
131	3168	78
1810	1441	2
697	5803	445
1073	2292	247
1838	4432	193
1133	89	219
968	6217	805
1207	1468	268
253	291	617
376	6283	19
1014	1475	7
658	1072	150
1660	2698	170
1247	701	233
1979	192	357
501	525	84
1427	11206	385
621	486	1947
1899	209	149
1806	527	230
1869	1122	368
473	7282	186
792	1186	2705
398	199	157
355	403	168
72	329	32
642	574	254
858	484	297
71	1993	451
330	1180	121
666	9137	446
243	238	669
1276	13618	109
595	954	2304
642	8825	162
1521	1458	373
